,Model Name,Product URL,Filename,Company,Type,Application,Category Tags,Origin Country,Width (cm),Height (cm)
0,06-eucalyptus,https://liansenghin.com.sg/product/06-eucalyptus/,06-eucalyptus.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,Spain,15,15 
1,01-ckh603111b-60,https://liansenghin.com.sg/product/01-ckh603111b-60/,01-ckh603111b-60.jpg,Lian Seng Hin,Tiles,Floor,"Single Color, Tiles",China,60,60 
2,01-broadway-ash-grey,https://liansenghin.com.sg/product/01-broadway-ash-grey/,01-broadway-ash-grey.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",Malaysia,30,30 
3,09-art-blanco,https://liansenghin.com.sg/product/09-art-blanco/,09-art-blanco.jpg,Lian Seng Hin,Tiles,Floor,"Single Color, Tiles",Spain,25,25 
4,01-bari-ivory-m-60,https://liansenghin.com.sg/product/01-bari-ivory-m-60/,01-bari-ivory-m-60.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,China,60,60 
5,03-r5016,https://liansenghin.com.sg/product/03-r5016/,03-r5016.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
6,05-bsl-chocolate-13,https://liansenghin.com.sg/product/05-bsl-chocolate-13/,05-bsl-chocolate-13.jpg,Lian Seng Hin,Tiles,Floor,"Subway, Tiles",Spain,10,30 
7,03-38795k-f05,https://liansenghin.com.sg/product/03-38795k-f05/,03-38795k-f05.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
8,01-ink-3291,https://liansenghin.com.sg/product/01-ink-3291/,01-ink-3291.jpg,Lian Seng Hin,Tiles,Floor,"Pattern, Tiles",China,30,60 
9,01-t815185-01,https://liansenghin.com.sg/product/01-t815185-01/,01-t815185-01.jpg,Lian Seng Hin,Tiles,Floor,"Tiles, Woodgrain",China,15,80 
10,01-wide-lead-str,https://liansenghin.com.sg/product/01-wide-lead-str/,01-wide-lead-str.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",Italy,30,60 
11,01-cement-pearl-60,https://liansenghin.com.sg/product/01-cement-pearl-60/,01-cement-pearl-60.jpg,Lian Seng Hin,Tiles,Floor,"Cement, Tiles",China,60,60 
12,03-lh3876b,https://liansenghin.com.sg/product/03-lh3876b/,03-lh3876b.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
13,01-ssp330d-taupe,https://liansenghin.com.sg/product/01-ssp330d-taupe/,01-ssp330d-taupe.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",Malaysia,30,60 
14,05-inmetro-carrara,https://liansenghin.com.sg/product/05-inmetro-carrara/,05-inmetro-carrara.jpg,Lian Seng Hin,Tiles,Floor,"Subway, Tiles",Spain,10,20 
15,03-3104k-300,https://liansenghin.com.sg/product/03-3104k-300/,03-3104k-300.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
16,01-zz6870-36,https://liansenghin.com.sg/product/01-zz6870-36/,01-zz6870-36.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",China,30,60 
17,03-tegel-menhir-grey,https://liansenghin.com.sg/product/03-tegel-menhir-grey/,03-tegel-menhir-grey.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",Spain,30,90 
18,01-ceiba-blanco,https://liansenghin.com.sg/product/01-ceiba-blanco/,01-ceiba-blanco.jpg,Lian Seng Hin,Tiles,Floor,"Tiles, Woodgrain",Spain,15,90 
19,05-marquina-gold-chv,https://liansenghin.com.sg/product/05-marquina-gold-chv/,05-marquina-gold-chv.jpg,Lian Seng Hin,Tiles,Floor,"Marble Look, Subway, Tiles",Spain,CHEVRON,
20,08-wh001-white,https://liansenghin.com.sg/product/08-wh001-white/,08-wh001-white.jpg,Lian Seng Hin,Tiles,Floor,"Single Color, Tiles",China,20,20 
21,01-ohio-jet-gris,https://liansenghin.com.sg/product/01-ohio-jet-gris/,01-ohio-jet-gris.jpg,Lian Seng Hin,Tiles,Floor,"Tiles, Woodgrain",Spain,15,90 
22,05-oe161x,https://liansenghin.com.sg/product/05-oe161x/,05-oe161x.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Subway, Tiles",China,10,20 
23,05-calacatta-white-33,https://liansenghin.com.sg/product/05-calacatta-white-33/,05-calacatta-white-33.jpg,Lian Seng Hin,Tiles,Floor,"Marble Look, Subway, Tiles",Spain,8,33 
24,03-3104a,https://liansenghin.com.sg/product/03-3104a/,03-3104a.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
25,03-38389b,https://liansenghin.com.sg/product/03-38389b/,03-38389b.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
26,01-flamingo-dark-blue,https://liansenghin.com.sg/product/01-flamingo-dark-blue/,01-flamingo-dark-blue.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,Spain,15,17 
27,01-ozzone-bianco-60,https://liansenghin.com.sg/product/01-ozzone-bianco-60/,01-ozzone-bianco-60.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,Spain,60,60 
28,03-3221b,https://liansenghin.com.sg/product/03-3221b/,03-3221b.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
29,01-bodo-beige-mate,https://liansenghin.com.sg/product/01-bodo-beige-mate/,01-bodo-beige-mate.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",Spain,60,120 
30,01-tq6605-60,https://liansenghin.com.sg/product/01-tq6605-60/,01-tq6605-60.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,China,60,60 
31,05-bsl-zafiro-13,https://liansenghin.com.sg/product/05-bsl-zafiro-13/,05-bsl-zafiro-13.jpg,Lian Seng Hin,Tiles,Floor,"Subway, Tiles",Spain,10,30 
32,01-pietra-cenere-60,https://liansenghin.com.sg/product/01-pietra-cenere-60/,01-pietra-cenere-60.jpg,Lian Seng Hin,Tiles,Floor,"Marble Look, Stone, Tiles",China,60,60 
33,01-benasal-perla,https://liansenghin.com.sg/product/01-benasal-perla/,01-benasal-perla.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",Spain,45,90 
34,01-senda-arena,https://liansenghin.com.sg/product/01-senda-arena/,01-senda-arena.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",Spain,32,48 
35,01-broadway-bone,https://liansenghin.com.sg/product/01-broadway-bone/,01-broadway-bone.jpg,Lian Seng Hin,Tiles,Floor,"Single Color, Tiles",Malaysia,30,30 
36,03-369k2-283,https://liansenghin.com.sg/product/03-369k2-283/,03-369k2-283.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
37,01-36hsy002tm,https://liansenghin.com.sg/product/01-36hsy002tm/,01-36hsy002tm.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,China,30,60 
38,01-cement-black-60,https://liansenghin.com.sg/product/01-cement-black-60/,01-cement-black-60.jpg,Lian Seng Hin,Tiles,Floor,"Cement, Tiles",China,60,60 
39,03-nz03ac11-p1,https://liansenghin.com.sg/product/03-nz03ac11-p1/,03-nz03ac11-p1.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
40,03-y378k-283,https://liansenghin.com.sg/product/03-y378k-283/,03-y378k-283.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
41,01-woodbury-brown,https://liansenghin.com.sg/product/01-woodbury-brown/,01-woodbury-brown.jpg,Lian Seng Hin,Tiles,Floor,"Tiles, Woodgrain",Turkey,15,90 
42,03-3112a,https://liansenghin.com.sg/product/03-3112a/,03-3112a.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
43,01-y1w6122626b,https://liansenghin.com.sg/product/01-y1w6122626b/,01-y1w6122626b.jpg,Lian Seng Hin,Tiles,Floor,"Tiles, Woodgrain",China,20,120 
44,01-stone-block-grey,https://liansenghin.com.sg/product/01-stone-block-grey/,01-stone-block-grey.jpg,Lian Seng Hin,Tiles,Floor,"Cement, Stone, Tiles",Italy,80,80 
45,01-zh6169a-36,https://liansenghin.com.sg/product/01-zh6169a-36/,01-zh6169a-36.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",China,30,60 
46,03-y379k-283,https://liansenghin.com.sg/product/03-y379k-283/,03-y379k-283.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
47,10-venice-black,https://liansenghin.com.sg/product/10-venice-black/,10-venice-black.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Terrazzo, Tiles",Spain,25,25 
48,01-gt6652n-60,https://liansenghin.com.sg/product/01-gt6652n-60/,01-gt6652n-60.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,China,60,60 
49,05-bisel-forest-nat,https://liansenghin.com.sg/product/05-bisel-forest-nat/,05-bisel-forest-nat.jpg,Lian Seng Hin,Tiles,Floor,"Subway, Tiles",Spain,10,30 
50,01-pompeya-perla,https://liansenghin.com.sg/product/01-pompeya-perla/,01-pompeya-perla.jpg,Lian Seng Hin,Tiles,Floor,"Pattern, Stone, Tiles",Spain,33,66 
51,05-bisel-carrara-13,https://liansenghin.com.sg/product/05-bisel-carrara-13/,05-bisel-carrara-13.jpg,Lian Seng Hin,Tiles,Floor,"Subway, Tiles",Spain,10,30 
52,03-38686a,https://liansenghin.com.sg/product/03-38686a/,03-38686a.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
53,01-hexagon-2302,https://liansenghin.com.sg/product/01-hexagon-2302/,01-hexagon-2302.jpg,Lian Seng Hin,Tiles,Floor,"Hexagon, Tiles",China,20,23 
54,08-naranja-liso-brillo,https://liansenghin.com.sg/product/08-naranja-liso-brillo/,08-naranja-liso-brillo.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",Spain,20,20 
55,08-azul-manises-brillo,https://liansenghin.com.sg/product/08-azul-manises-brillo/,08-azul-manises-brillo.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Single Color, Tiles",Spain,20,20 
56,03-ws63mtx90,https://liansenghin.com.sg/product/03-ws63mtx90/,03-ws63mtx90.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
57,01-h159603,https://liansenghin.com.sg/product/01-h159603/,01-h159603.jpg,Lian Seng Hin,Tiles,Floor,"Tiles, Woodgrain",China,15,90 
58,01-pol-petra-grigio-36,https://liansenghin.com.sg/product/01-pol-petra-grigio-36/,01-pol-petra-grigio-36.jpg,Lian Seng Hin,Tiles,Floor,"Marble Look, Tiles",China,30,60 
59,03-3113k-110,https://liansenghin.com.sg/product/03-3113k-110/,03-3113k-110.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
60,01-agt635491r,https://liansenghin.com.sg/product/01-agt635491r/,01-agt635491r.jpg,Lian Seng Hin,Tiles,Floor,"Pattern, Stone, Tiles",Indonesia,30,60 
61,03-y38345a1,https://liansenghin.com.sg/product/03-y38345a1/,03-y38345a1.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
62,03-3112k-110,https://liansenghin.com.sg/product/03-3112k-110/,03-3112k-110.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
63,01-petra-grigio-m-60,https://liansenghin.com.sg/product/01-petra-grigio-m-60/,01-petra-grigio-m-60.jpg,Lian Seng Hin,Tiles,Floor,"Marble Look, Stone, Tiles",China,60,60 
64,01-byblos-bianco-m-60,https://liansenghin.com.sg/product/01-byblos-bianco-m-60/,01-byblos-bianco-m-60.jpg,Lian Seng Hin,Tiles,Floor,"Cement, Tiles",China,60,60 
65,01-calacatta-gold-pol,https://liansenghin.com.sg/product/01-calacatta-gold-pol/,01-calacatta-gold-pol.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,Spain,60,120 
66,01-zc6413-36,https://liansenghin.com.sg/product/01-zc6413-36/,01-zc6413-36.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",China,30,60 
67,03-t2-36p1042,https://liansenghin.com.sg/product/03-t2-36p1042/,03-t2-36p1042.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,China,30,60 
68,01-carnico-bianco-g-60,https://liansenghin.com.sg/product/01-carnico-bianco-g-60/,01-carnico-bianco-g-60.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,China,60,60 
69,01-gj126002gm,https://liansenghin.com.sg/product/01-gj126002gm/,01-gj126002gm.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,China,60,120 
70,01-691095d,https://liansenghin.com.sg/product/01-691095d/,01-691095d.jpg,Lian Seng Hin,Tiles,Floor,"Tiles, Woodgrain",China,15,90 
71,06-ob011,https://liansenghin.com.sg/product/06-ob011/,06-ob011.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,China,15,15 
72,03-ks3628b,https://liansenghin.com.sg/product/03-ks3628b/,03-ks3628b.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,China,30,60 
73,03-3127k-304,https://liansenghin.com.sg/product/03-3127k-304/,03-3127k-304.jpg,Lian Seng Hin,Tiles,Floor,Ceramic Wall,China,30,60 
74,01-ys8024d-antrhacite-60,https://liansenghin.com.sg/product/01-ys8024d-antrhacite-60/,01-ys8024d-antrhacite-60.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,Malaysia,60,60 
75,03-1w63443r,https://liansenghin.com.sg/product/03-1w63443r/,03-1w63443r.jpg,Lian Seng Hin,Tiles,Floor,Ceramic Wall,Indonesia,30,60 
76,01-f30022,https://liansenghin.com.sg/product/01-f30022/,01-f30022.jpg,Lian Seng Hin,Tiles,Floor,"Pattern, Tiles",China,30,30 
77,01-aspen-multicolor-36,https://liansenghin.com.sg/product/01-aspen-multicolor-36/,01-aspen-multicolor-36.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",Spain,30,60 
78,03-1w63750-p1,https://liansenghin.com.sg/product/03-1w63750-p1/,03-1w63750-p1.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Pattern, Tiles",Indonesia,30,60 
79,01-lf6701-p,https://liansenghin.com.sg/product/01-lf6701-p/,01-lf6701-p.jpg,Lian Seng Hin,Tiles,Floor,"Marble Look, Stone, Tiles",China,60,60 
80,01-btr189149,https://liansenghin.com.sg/product/01-btr189149/,01-btr189149.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",China,90,180 
81,01-gravel-matt,https://liansenghin.com.sg/product/01-gravel-matt/,01-gravel-matt.jpg,Lian Seng Hin,Tiles,Floor,"Terrazzo, Tiles",China,60,60 
82,01-ktd99r02-p,https://liansenghin.com.sg/product/01-ktd99r02-p/,01-ktd99r02-p.jpg,Lian Seng Hin,Tiles,Floor,"Continuous Pattern, Marble Look, Tiles",China,90,90 
83,01-ribe-spr-beige,https://liansenghin.com.sg/product/01-ribe-spr-beige/,01-ribe-spr-beige.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Terrazzo, Tiles",Spain,80,80 
84,01-lavastone-sand-matt-60,https://liansenghin.com.sg/product/01-lavastone-sand-matt-60/,01-lavastone-sand-matt-60.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",China,60,60 
85,01-g3009,https://liansenghin.com.sg/product/01-g3009/,01-g3009.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,Taiwan,30,30 
86,01-691098b,https://liansenghin.com.sg/product/01-691098b/,01-691098b.jpg,Lian Seng Hin,Tiles,Floor,"Tiles, Woodgrain",China,15,90 
87,01-cz6658-60,https://liansenghin.com.sg/product/01-cz6658-60/,01-cz6658-60.jpg,Lian Seng Hin,Tiles,Floor,"Cement, Tiles",China,60,60 
88,01-ipad6012356-60,https://liansenghin.com.sg/product/01-ipad6012356-60/,01-ipad6012356-60.jpg,Lian Seng Hin,Tiles,Floor,"Marble Look, Tiles",China,60,60 
89,01-hampton-wallnut,https://liansenghin.com.sg/product/01-hampton-wallnut/,01-hampton-wallnut.jpg,Lian Seng Hin,Tiles,Floor,"Tiles, Woodgrain",Spain,20,120 
90,01-monreale-grey,https://liansenghin.com.sg/product/01-monreale-grey/,01-monreale-grey.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",Spain,90,90 
91,03-k36201a,https://liansenghin.com.sg/product/03-k36201a/,03-k36201a.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
92,03-w38851a,https://liansenghin.com.sg/product/03-w38851a/,03-w38851a.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
93,05-plata-liso-mate-13,https://liansenghin.com.sg/product/05-plata-liso-mate-13/,05-plata-liso-mate-13.jpg,Lian Seng Hin,Tiles,Floor,"Subway, Tiles",Spain,10,30 
94,02-1030a5,https://liansenghin.com.sg/product/02-1030a5/,02-1030a5.jpg,Lian Seng Hin,Tiles,Floor,Tiles,China,10,30 
95,05-lego-latte,https://liansenghin.com.sg/product/05-lego-latte/,05-lego-latte.jpg,Lian Seng Hin,Tiles,Floor,"Subway, Tiles",China,7.50,30 
96,01-sp15pht30t-p,https://liansenghin.com.sg/product/01-sp15pht30t-p/,01-sp15pht30t-p.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,China,75,150 
97,01-tq3601-36,https://liansenghin.com.sg/product/01-tq3601-36/,01-tq3601-36.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,China,30,60 
98,01-bngc303kc,https://liansenghin.com.sg/product/01-bngc303kc/,01-bngc303kc.jpg,Lian Seng Hin,Tiles,Floor,"Tiles, Woodgrain",China,20,120 
99,01-agt612234r,https://liansenghin.com.sg/product/01-agt612234r/,01-agt612234r.jpg,Lian Seng Hin,Tiles,Floor,"Tiles, Woodgrain",Indonesia,15,60 
100,01-gt3653n,https://liansenghin.com.sg/product/01-gt3653n/,01-gt3653n.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,China,30,60 
101,01-broadway-taupe,https://liansenghin.com.sg/product/01-broadway-taupe/,01-broadway-taupe.jpg,Lian Seng Hin,Tiles,Floor,Tiles,Malaysia,30,30 
102,03-ks3628c,https://liansenghin.com.sg/product/03-ks3628c/,03-ks3628c.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,China,30,60 
103,01-jp-petra-antracite-36,https://liansenghin.com.sg/product/01-jp-petra-antracite-36/,01-jp-petra-antracite-36.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,Italy,30,60 
104,01-75-150fdh10201m,https://liansenghin.com.sg/product/01-75-150fdh10201m/,01-75-150fdh10201m.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,China,75,150 
105,01-paros-dark-grey,https://liansenghin.com.sg/product/01-paros-dark-grey/,01-paros-dark-grey.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",Turkey,30,60 
106,01-pol-petra-nero-60,https://liansenghin.com.sg/product/01-pol-petra-nero-60/,01-pol-petra-nero-60.jpg,Lian Seng Hin,Tiles,Floor,"Marble Look, Tiles",China,60,60 
107,08-terrazzo-grey,https://liansenghin.com.sg/product/08-terrazzo-grey/,08-terrazzo-grey.jpg,Lian Seng Hin,Tiles,Floor,"Terrazzo, Tiles",Spain,20,20 
108,03-1w63438r,https://liansenghin.com.sg/product/03-1w63438r/,03-1w63438r.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",Indonesia,30,60 
109,01-th3008a,https://liansenghin.com.sg/product/01-th3008a/,01-th3008a.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Thick Tile, Tiles",China,30,60 
110,05-plata,https://liansenghin.com.sg/product/05-plata/,05-plata.jpg,Lian Seng Hin,Tiles,Floor,"Subway, Tiles",Spain,10,30 
111,03-terratzo-5-mix-39,https://liansenghin.com.sg/product/03-terratzo-5-mix-39/,03-terratzo-5-mix-39.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Terrazzo, Tiles",Spain,30,90 
112,01-bngc804kc,https://liansenghin.com.sg/product/01-bngc804kc/,01-bngc804kc.jpg,Lian Seng Hin,Tiles,Floor,"Tiles, Woodgrain",China,20,120 
113,01-h159602,https://liansenghin.com.sg/product/01-h159602/,01-h159602.jpg,Lian Seng Hin,Tiles,Floor,"Tiles, Woodgrain",China,15,90 
114,03-xs-capitol-grey,https://liansenghin.com.sg/product/03-xs-capitol-grey/,03-xs-capitol-grey.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",Spain,30,60 
115,01-8f110295m,https://liansenghin.com.sg/product/01-8f110295m/,01-8f110295m.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,China,80,80 
116,03-t7056a,https://liansenghin.com.sg/product/03-t7056a/,03-t7056a.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,25,75 
117,10-nice-green,https://liansenghin.com.sg/product/10-nice-green/,10-nice-green.jpg,Lian Seng Hin,Tiles,Floor,"Pattern, Tiles",Spain,25,25 
118,03-k36043h,https://liansenghin.com.sg/product/03-k36043h/,03-k36043h.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Pattern, Tiles",China,30,60 
119,01-sr351d-brown,https://liansenghin.com.sg/product/01-sr351d-brown/,01-sr351d-brown.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",Malaysia,30,60 
120,05-bisel-carrara-12,https://liansenghin.com.sg/product/05-bisel-carrara-12/,05-bisel-carrara-12.jpg,Lian Seng Hin,Tiles,Floor,"Subway, Tiles",Spain,10,20 
121,05-op012ye,https://liansenghin.com.sg/product/05-op012ye/,05-op012ye.jpg,Lian Seng Hin,Tiles,Floor,"Subway, Tiles",China,7.50,30 
122,01-c36906-36,https://liansenghin.com.sg/product/01-c36906-36/,01-c36906-36.jpg,Lian Seng Hin,Tiles,Floor,"Pattern, Tiles",China,30,60 
123,01-pol-pietra-silver-120,https://liansenghin.com.sg/product/01-pol-pietra-silver-120/,01-pol-pietra-silver-120.jpg,Lian Seng Hin,Tiles,Floor,"Marble Look, Stone, Tiles",China,60,120 
124,01-polar-castle-rock,https://liansenghin.com.sg/product/01-polar-castle-rock/,01-polar-castle-rock.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",Malaysia,30,60 
125,01-cliffstone-grigio-r,https://liansenghin.com.sg/product/01-cliffstone-grigio-r/,01-cliffstone-grigio-r.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",China,30,30 
126,05-oe011,https://liansenghin.com.sg/product/05-oe011/,05-oe011.jpg,Lian Seng Hin,Tiles,Floor,"Subway, Tiles",China,10,20 
127,01-pd6004-d1,https://liansenghin.com.sg/product/01-pd6004-d1/,01-pd6004-d1.jpg,Lian Seng Hin,Tiles,Floor,"Cement, Tiles",China,60,60 
128,03-souvenir-greige,https://liansenghin.com.sg/product/03-souvenir-greige/,03-souvenir-greige.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",Spain,20,90 
129,02-bianco,https://liansenghin.com.sg/product/02-bianco/,02-bianco.jpg,Lian Seng Hin,Tiles,Floor,Tiles,Italy,10,30 
130,03-sandstone-pearl,https://liansenghin.com.sg/product/03-sandstone-pearl/,03-sandstone-pearl.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",Spain,30,90 
131,01-ylh30rc06,https://liansenghin.com.sg/product/01-ylh30rc06/,01-ylh30rc06.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",Malaysia,30,30 
132,01-36bdp6000-p,https://liansenghin.com.sg/product/01-36bdp6000-p/,01-36bdp6000-p.jpg,Lian Seng Hin,Tiles,Floor,"Single Color, Tiles",China,30,60 
133,01-chevron-rafters-beige,https://liansenghin.com.sg/product/01-chevron-rafters-beige/,01-chevron-rafters-beige.jpg,Lian Seng Hin,Tiles,Floor,"Tiles, Woodgrain",Italy,60,120 
134,01-36f6825s-02,https://liansenghin.com.sg/product/01-36f6825s-02/,01-36f6825s-02.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,China,30,60 
135,01-atgt338551cr,https://liansenghin.com.sg/product/01-atgt338551cr/,01-atgt338551cr.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Thick Tile, Tiles",Indonesia,30,30 
136,01-lt8t069pa-p,https://liansenghin.com.sg/product/01-lt8t069pa-p/,01-lt8t069pa-p.jpg,Lian Seng Hin,Tiles,Floor,"Marble Look, Tiles",China,80,80 
137,01-odense-gris,https://liansenghin.com.sg/product/01-odense-gris/,01-odense-gris.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",Spain,60,120 
138,01-qi6p263m-p,https://liansenghin.com.sg/product/01-qi6p263m-p/,01-qi6p263m-p.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,China,60,60 
139,01-ras-ivory-rough,https://liansenghin.com.sg/product/01-ras-ivory-rough/,01-ras-ivory-rough.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",China,30,60 
140,03-3256a,https://liansenghin.com.sg/product/03-3256a/,03-3256a.jpg,Lian Seng Hin,Tiles,Floor,Ceramic Wall,China,30,60 
141,01-scout-black,https://liansenghin.com.sg/product/01-scout-black/,01-scout-black.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Thick Tile, Tiles",Italy,60,60 
142,03-cmt6606,https://liansenghin.com.sg/product/03-cmt6606/,03-cmt6606.jpg,Lian Seng Hin,Tiles,Floor,"Ceramic Wall, Tiles",China,30,60 
143,01-mt-cream,https://liansenghin.com.sg/product/01-mt-cream/,01-mt-cream.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",China,30,30 
144,01-n-berlin-perla-60,https://liansenghin.com.sg/product/01-n-berlin-perla-60/,01-n-berlin-perla-60.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,Spain,60,60 
145,01-m36121,https://liansenghin.com.sg/product/01-m36121/,01-m36121.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",China,30,60 
146,01-allison-perla-satinado,https://liansenghin.com.sg/product/01-allison-perla-satinado/,01-allison-perla-satinado.jpg,Lian Seng Hin,Tiles,Floor,"Marble Look, Stone, Tiles",Spain,60,60 
147,01-night-lux-pol-120,https://liansenghin.com.sg/product/01-night-lux-pol-120/,01-night-lux-pol-120.jpg,Lian Seng Hin,Tiles,Floor,Uncategorized,Spain,60,120 
148,01-berlin-grigio-m-60,https://liansenghin.com.sg/product/01-berlin-grigio-m-60/,01-berlin-grigio-m-60.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Tiles",China,60,60 
149,01-matter-smoke-natural,https://liansenghin.com.sg/product/01-matter-smoke-natural/,01-matter-smoke-natural.jpg,Lian Seng Hin,Tiles,Floor,"Stone, Terrazzo, Tiles",Spain,60,60 
150,01-fp12632,https://liansenghin.com.sg/product/01-fp12632/,01-fp12632.jpg,Lian Seng Hin,Tiles,Floor,"Marble Look, Tiles",China,60,120 
151,01-36x6pt07-matt,https://liansenghin.com.sg/product/01-36x6pt07-matt/,01-36x6pt07-matt.jpg,Lian Seng Hin,Tiles,Floor,"Marble Look, Tiles",China,30,60 
152,01-monaco-r-beige-2,https://liansenghin.com.sg/product/01-monaco-r-beige-2/,01-monaco-r-beige-2.jpg,Lian Seng Hin,Tiles,Floor,"Terrazzo, Tiles",Spain,80,80 
153,05-bsl-rojo-13,https://liansenghin.com.sg/product/05-bsl-rojo-13/,05-bsl-rojo-13.jpg,Lian Seng Hin,Tiles,Floor,"Subway, Tiles",Spain,10,30 
